"X","time_period","rainfall","mean_temperature","disease_cases","population","location","Cases","E","month","ID_year","ID_spat","rainsum","meantemperature","group"
12,"2002-01",280.332,21.85,179,4840209.54101563,"SantaCatarina",179,4840209.54101563,1,2002,"SantaCatarina",280.332,21.85,0
13,"2002-02",245.794,21.88,828,4840209.54101563,"SantaCatarina",828,4840209.54101563,2,2002,"SantaCatarina",245.794,21.88,0
14,"2002-03",173.425,22.39,2782,4840209.54101563,"SantaCatarina",2782,4840209.54101563,3,2002,"SantaCatarina",173.425,22.39,0
15,"2002-04",21.087,22.26,3166,4840209.54101563,"SantaCatarina",3166,4840209.54101563,4,2002,"SantaCatarina",21.087,22.26,0
16,"2002-05",10.113,21.72,2195,4840209.54101563,"SantaCatarina",2195,4840209.54101563,5,2002,"SantaCatarina",10.113,21.72,0
17,"2002-06",0.183,20.16,859,4840209.54101563,"SantaCatarina",859,4840209.54101563,6,2002,"SantaCatarina",0.183,20.16,0
18,"2002-07",2.02,21.24,154,4840209.54101563,"SantaCatarina",154,4840209.54101563,7,2002,"SantaCatarina",2.02,21.24,0
19,"2002-08",0.585,22.32,37,4840209.54101563,"SantaCatarina",37,4840209.54101563,8,2002,"SantaCatarina",0.585,22.32,0
20,"2002-09",43.56,23.07,24,4840209.54101563,"SantaCatarina",24,4840209.54101563,9,2002,"SantaCatarina",43.56,23.07,0
21,"2002-10",30.19,26.22,11,4840209.54101563,"SantaCatarina",11,4840209.54101563,10,2002,"SantaCatarina",30.19,26.22,0
22,"2002-11",170.772,23.09,10,4840209.54101563,"SantaCatarina",10,4840209.54101563,11,2002,"SantaCatarina",170.772,23.09,0
23,"2002-12",282.934,22.95,19,4840209.54101563,"SantaCatarina",19,4840209.54101563,12,2002,"SantaCatarina",282.934,22.95,0
24,"2003-01",227.549,22.3,81,4894032.69775391,"SantaCatarina",81,4894032.69775391,1,2003,"SantaCatarina",227.549,22.3,0
25,"2003-02",101.506,22.6,198,4894032.69775391,"SantaCatarina",198,4894032.69775391,2,2003,"SantaCatarina",101.506,22.6,0
26,"2003-03",226.085,21.86,272,4894032.69775391,"SantaCatarina",272,4894032.69775391,3,2003,"SantaCatarina",226.085,21.86,0
27,"2003-04",64.721,21.85,255,4894032.69775391,"SantaCatarina",255,4894032.69775391,4,2003,"SantaCatarina",64.721,21.85,0
28,"2003-05",31.444,20.58,213,4894032.69775391,"SantaCatarina",213,4894032.69775391,5,2003,"SantaCatarina",31.444,20.58,0
29,"2003-06",0.264,19.83,88,4894032.69775391,"SantaCatarina",88,4894032.69775391,6,2003,"SantaCatarina",0.264,19.83,0
30,"2003-07",0.08,19.19,50,4894032.69775391,"SantaCatarina",50,4894032.69775391,7,2003,"SantaCatarina",0.08,19.19,0
31,"2003-08",26.716,21.64,18,4894032.69775391,"SantaCatarina",18,4894032.69775391,8,2003,"SantaCatarina",26.716,21.64,0
32,"2003-09",21.69,23.35,2,4894032.69775391,"SantaCatarina",2,4894032.69775391,9,2003,"SantaCatarina",21.69,23.35,0
33,"2003-10",52.368,23.41,4,4894032.69775391,"SantaCatarina",4,4894032.69775391,10,2003,"SantaCatarina",52.368,23.41,0
34,"2003-11",149.267,22.66,3,4894032.69775391,"SantaCatarina",3,4894032.69775391,11,2003,"SantaCatarina",149.267,22.66,0
35,"2003-12",145.656,23.63,5,4894032.69775391,"SantaCatarina",5,4894032.69775391,12,2003,"SantaCatarina",145.656,23.63,0
36,"2004-01",442.167,21.47,28,4947819.55712891,"SantaCatarina",28,4947819.55712891,1,2004,"SantaCatarina",442.167,21.47,0
37,"2004-02",334.208,21.08,10,4947819.55712891,"SantaCatarina",10,4947819.55712891,2,2004,"SantaCatarina",334.208,21.08,0
38,"2004-03",212.217,21.42,36,4947819.55712891,"SantaCatarina",36,4947819.55712891,3,2004,"SantaCatarina",212.217,21.42,0
39,"2004-04",138.243,21.2,36,4947819.55712891,"SantaCatarina",36,4947819.55712891,4,2004,"SantaCatarina",138.243,21.2,0
40,"2004-05",5.384,21.34,21,4947819.55712891,"SantaCatarina",21,4947819.55712891,5,2004,"SantaCatarina",5.384,21.34,0
41,"2004-06",0.628,19.52,9,4947819.55712891,"SantaCatarina",9,4947819.55712891,6,2004,"SantaCatarina",0.628,19.52,0
42,"2004-07",2.096,19.07,5,4947819.55712891,"SantaCatarina",5,4947819.55712891,7,2004,"SantaCatarina",2.096,19.07,0
43,"2004-08",0.209,21.37,2,4947819.55712891,"SantaCatarina",2,4947819.55712891,8,2004,"SantaCatarina",0.209,21.37,0
44,"2004-09",0.102,24.44,1,4947819.55712891,"SantaCatarina",1,4947819.55712891,9,2004,"SantaCatarina",0.102,24.44,0
45,"2004-10",91.001,24.55,5,4947819.55712891,"SantaCatarina",5,4947819.55712891,10,2004,"SantaCatarina",91.001,24.55,0
46,"2004-11",91.092,23.19,1,4947819.55712891,"SantaCatarina",1,4947819.55712891,11,2004,"SantaCatarina",91.092,23.19,0
47,"2004-12",194.856,22.39,7,4947819.55712891,"SantaCatarina",7,4947819.55712891,12,2004,"SantaCatarina",194.856,22.39,0
48,"2005-01",244.08,22.23,9,5001570.15087891,"SantaCatarina",9,5001570.15087891,1,2005,"SantaCatarina",244.08,22.23,0
49,"2005-02",152.432,22.51,21,5001570.15087891,"SantaCatarina",21,5001570.15087891,2,2005,"SantaCatarina",152.432,22.51,0
50,"2005-03",257.548,21.93,28,5001570.15087891,"SantaCatarina",28,5001570.15087891,3,2005,"SantaCatarina",257.548,21.93,0
51,"2005-04",41.229,22.29,49,5001570.15087891,"SantaCatarina",49,5001570.15087891,4,2005,"SantaCatarina",41.229,22.29,0
52,"2005-05",11.925,20.65,64,5001570.15087891,"SantaCatarina",64,5001570.15087891,5,2005,"SantaCatarina",11.925,20.65,0
53,"2005-06",1.349,19.96,93,5001570.15087891,"SantaCatarina",93,5001570.15087891,6,2005,"SantaCatarina",1.349,19.96,0
54,"2005-07",1.027,19.41,63,5001570.15087891,"SantaCatarina",63,5001570.15087891,7,2005,"SantaCatarina",1.027,19.41,0
55,"2005-08",1.759,21.86,27,5001570.15087891,"SantaCatarina",27,5001570.15087891,8,2005,"SantaCatarina",1.759,21.86,0
56,"2005-09",30.37,24.41,15,5001570.15087891,"SantaCatarina",15,5001570.15087891,9,2005,"SantaCatarina",30.37,24.41,0
57,"2005-10",38.29,25.98,16,5001570.15087891,"SantaCatarina",16,5001570.15087891,10,2005,"SantaCatarina",38.29,25.98,0
58,"2005-11",338.171,21.94,13,5001570.15087891,"SantaCatarina",13,5001570.15087891,11,2005,"SantaCatarina",338.171,21.94,0
59,"2005-12",345.458,21.11,8,5001570.15087891,"SantaCatarina",8,5001570.15087891,12,2005,"SantaCatarina",345.458,21.11,0
60,"2006-01",138.822,22.58,23,5056388.65172936,"SantaCatarina",23,5056388.65172936,1,2006,"SantaCatarina",138.822,22.58,0
61,"2006-02",184.483,22.65,95,5056388.65172936,"SantaCatarina",95,5056388.65172936,2,2006,"SantaCatarina",184.483,22.65,0
62,"2006-03",302.161,21.65,1242,5056388.65172936,"SantaCatarina",1242,5056388.65172936,3,2006,"SantaCatarina",302.161,21.65,0
63,"2006-04",126.04,21.06,1888,5056388.65172936,"SantaCatarina",1888,5056388.65172936,4,2006,"SantaCatarina",126.04,21.06,0
64,"2006-05",8.798,20.5,795,5056388.65172936,"SantaCatarina",795,5056388.65172936,5,2006,"SantaCatarina",8.798,20.5,0
65,"2006-06",0.777,19.24,74,5056388.65172936,"SantaCatarina",74,5056388.65172936,6,2006,"SantaCatarina",0.777,19.24,0
66,"2006-07",2.518,19.61,29,5056388.65172936,"SantaCatarina",29,5056388.65172936,7,2006,"SantaCatarina",2.518,19.61,0
67,"2006-08",7.469,22.28,17,5056388.65172936,"SantaCatarina",17,5056388.65172936,8,2006,"SantaCatarina",7.469,22.28,0
68,"2006-09",60.451,22.92,10,5056388.65172936,"SantaCatarina",10,5056388.65172936,9,2006,"SantaCatarina",60.451,22.92,0
69,"2006-10",283.142,21.37,30,5056388.65172936,"SantaCatarina",30,5056388.65172936,10,2006,"SantaCatarina",283.142,21.37,0
70,"2006-11",256.449,21.58,20,5056388.65172936,"SantaCatarina",20,5056388.65172936,11,2006,"SantaCatarina",256.449,21.58,0
71,"2006-12",272.292,22.23,24,5056388.65172936,"SantaCatarina",24,5056388.65172936,12,2006,"SantaCatarina",272.292,22.23,0
72,"2007-01",200.075,22.61,150,5109138.02289086,"SantaCatarina",150,5109138.02289086,1,2007,"SantaCatarina",200.075,22.61,0
73,"2007-02",238.797,21.34,307,5109138.02289086,"SantaCatarina",307,5109138.02289086,2,2007,"SantaCatarina",238.797,21.34,0
74,"2007-03",38.803,22.61,663,5109138.02289086,"SantaCatarina",663,5109138.02289086,3,2007,"SantaCatarina",38.803,22.61,0
75,"2007-04",44.714,22.37,634,5109138.02289086,"SantaCatarina",634,5109138.02289086,4,2007,"SantaCatarina",44.714,22.37,0
76,"2007-05",4.027,21.61,318,5109138.02289086,"SantaCatarina",318,5109138.02289086,5,2007,"SantaCatarina",4.027,21.61,0
77,"2007-06",1.115,20.26,86,5109138.02289086,"SantaCatarina",86,5109138.02289086,6,2007,"SantaCatarina",1.115,20.26,0
78,"2007-07",1.257,21.01,40,5109138.02289086,"SantaCatarina",40,5109138.02289086,7,2007,"SantaCatarina",1.257,21.01,0
79,"2007-08",0.025,20.82,28,5109138.02289086,"SantaCatarina",28,5109138.02289086,8,2007,"SantaCatarina",0.025,20.82,0
80,"2007-09",0.038,24.09,25,5109138.02289086,"SantaCatarina",25,5109138.02289086,9,2007,"SantaCatarina",0.038,24.09,0
81,"2007-10",25.252,25.5,34,5109138.02289086,"SantaCatarina",34,5109138.02289086,10,2007,"SantaCatarina",25.252,25.5,0
82,"2007-11",139.384,23.78,27,5109138.02289086,"SantaCatarina",27,5109138.02289086,11,2007,"SantaCatarina",139.384,23.78,0
83,"2007-12",230.435,22.15,42,5109138.02289086,"SantaCatarina",42,5109138.02289086,12,2007,"SantaCatarina",230.435,22.15,0
84,"2008-01",213.426,22.17,42,5160194.46976138,"SantaCatarina",42,5160194.46976138,1,2008,"SantaCatarina",213.426,22.17,0
85,"2008-02",226.742,21.93,97,5160194.46976138,"SantaCatarina",97,5160194.46976138,2,2008,"SantaCatarina",226.742,21.93,0
86,"2008-03",228.539,21.26,345,5160194.46976138,"SantaCatarina",345,5160194.46976138,3,2008,"SantaCatarina",228.539,21.26,0
87,"2008-04",114.644,21.67,885,5160194.46976138,"SantaCatarina",885,5160194.46976138,4,2008,"SantaCatarina",114.644,21.67,0
88,"2008-05",1.506,20.61,416,5160194.46976138,"SantaCatarina",416,5160194.46976138,5,2008,"SantaCatarina",1.506,20.61,0
89,"2008-06",0.487,19.89,112,5160194.46976138,"SantaCatarina",112,5160194.46976138,6,2008,"SantaCatarina",0.487,19.89,0
90,"2008-07",0.19,19.21,27,5160194.46976138,"SantaCatarina",27,5160194.46976138,7,2008,"SantaCatarina",0.19,19.21,0
91,"2008-08",1.239,21.95,20,5160194.46976138,"SantaCatarina",20,5160194.46976138,8,2008,"SantaCatarina",1.239,21.95,0
92,"2008-09",44.732,24.1,30,5160194.46976138,"SantaCatarina",30,5160194.46976138,9,2008,"SantaCatarina",44.732,24.1,0
93,"2008-10",16.525,25.59,44,5160194.46976138,"SantaCatarina",44,5160194.46976138,10,2008,"SantaCatarina",16.525,25.59,0
94,"2008-11",197.332,22.81,29,5160194.46976138,"SantaCatarina",29,5160194.46976138,11,2008,"SantaCatarina",197.332,22.81,0
95,"2008-12",301.622,21.27,22,5160194.46976138,"SantaCatarina",22,5160194.46976138,12,2008,"SantaCatarina",301.622,21.27,0
96,"2009-01",212.256,22.39,81,5210095.42862378,"SantaCatarina",81,5210095.42862378,1,2009,"SantaCatarina",212.256,22.39,0
97,"2009-02",157.574,22.5,128,5210095.42862378,"SantaCatarina",128,5210095.42862378,2,2009,"SantaCatarina",157.574,22.5,0
98,"2009-03",179.743,22.72,265,5210095.42862378,"SantaCatarina",265,5210095.42862378,3,2009,"SantaCatarina",179.743,22.72,0
99,"2009-04",161.425,21.01,262,5210095.42862378,"SantaCatarina",262,5210095.42862378,4,2009,"SantaCatarina",161.425,21.01,0
100,"2009-05",31.306,20.24,131,5210095.42862378,"SantaCatarina",131,5210095.42862378,5,2009,"SantaCatarina",31.306,20.24,0
101,"2009-06",5.955,19.89,64,5210095.42862378,"SantaCatarina",64,5210095.42862378,6,2009,"SantaCatarina",5.955,19.89,0
102,"2009-07",0.65,21.01,40,5210095.42862378,"SantaCatarina",40,5210095.42862378,7,2009,"SantaCatarina",0.65,21.01,0
103,"2009-08",32.46,21.45,21,5210095.42862378,"SantaCatarina",21,5210095.42862378,8,2009,"SantaCatarina",32.46,21.45,0
104,"2009-09",69.264,23.38,15,5210095.42862378,"SantaCatarina",15,5210095.42862378,9,2009,"SantaCatarina",69.264,23.38,0
105,"2009-10",230.214,22.71,11,5210095.42862378,"SantaCatarina",11,5210095.42862378,10,2009,"SantaCatarina",230.214,22.71,0
106,"2009-11",132.69,22.95,94,5210095.42862378,"SantaCatarina",94,5210095.42862378,11,2009,"SantaCatarina",132.69,22.95,0
107,"2009-12",289.035,21.83,187,5210095.42862378,"SantaCatarina",187,5210095.42862378,12,2009,"SantaCatarina",289.035,21.83,0
108,"2010-01",165.232,22.63,575,5259190.23306191,"SantaCatarina",575,5259190.23306191,1,2010,"SantaCatarina",165.232,22.63,0
109,"2010-02",115.172,23.36,1978,5259190.23306191,"SantaCatarina",1978,5259190.23306191,2,2010,"SantaCatarina",115.172,23.36,0
110,"2010-03",164.029,22.61,5532,5259190.23306191,"SantaCatarina",5532,5259190.23306191,3,2010,"SantaCatarina",164.029,22.61,0
111,"2010-04",89.414,21.75,1566,5259190.23306191,"SantaCatarina",1566,5259190.23306191,4,2010,"SantaCatarina",89.414,21.75,0
112,"2010-05",9.223,22.22,536,5259190.23306191,"SantaCatarina",536,5259190.23306191,5,2010,"SantaCatarina",9.223,22.22,0
113,"2010-06",1.634,20.27,159,5259190.23306191,"SantaCatarina",159,5259190.23306191,6,2010,"SantaCatarina",1.634,20.27,0
114,"2010-07",0.223,20.47,63,5259190.23306191,"SantaCatarina",63,5259190.23306191,7,2010,"SantaCatarina",0.223,20.47,0
115,"2010-08",0.027,21.35,35,5259190.23306191,"SantaCatarina",35,5259190.23306191,8,2010,"SantaCatarina",0.027,21.35,0
116,"2010-09",8.945,24.53,38,5259190.23306191,"SantaCatarina",38,5259190.23306191,9,2010,"SantaCatarina",8.945,24.53,0
117,"2010-10",171.54,23.92,26,5259190.23306191,"SantaCatarina",26,5259190.23306191,10,2010,"SantaCatarina",171.54,23.92,0
118,"2010-11",245.442,21.74,26,5259190.23306191,"SantaCatarina",26,5259190.23306191,11,2010,"SantaCatarina",245.442,21.74,0
119,"2010-12",276.138,22.31,105,5259190.23306191,"SantaCatarina",105,5259190.23306191,12,2010,"SantaCatarina",276.138,22.31,0
120,"2011-01",183.458,21.85,89,5307586.37033234,"SantaCatarina",89,5307586.37033234,1,2011,"SantaCatarina",183.458,21.85,0
121,"2011-02",145.293,22.64,113,5307586.37033234,"SantaCatarina",113,5307586.37033234,2,2011,"SantaCatarina",145.293,22.64,0
122,"2011-03",247.124,21.45,290,5307586.37033234,"SantaCatarina",290,5307586.37033234,3,2011,"SantaCatarina",247.124,21.45,0
123,"2011-04",47.781,21.56,470,5307586.37033234,"SantaCatarina",470,5307586.37033234,4,2011,"SantaCatarina",47.781,21.56,0
124,"2011-05",6.005,20.76,376,5307586.37033234,"SantaCatarina",376,5307586.37033234,5,2011,"SantaCatarina",6.005,20.76,0
125,"2011-06",1.214,20.42,117,5307586.37033234,"SantaCatarina",117,5307586.37033234,6,2011,"SantaCatarina",1.214,20.42,0
126,"2011-07",0.182,20.4,40,5307586.37033234,"SantaCatarina",40,5307586.37033234,7,2011,"SantaCatarina",0.182,20.4,0
127,"2011-08",0.027,22.76,38,5307586.37033234,"SantaCatarina",38,5307586.37033234,8,2011,"SantaCatarina",0.027,22.76,0
128,"2011-09",2.277,24.16,45,5307586.37033234,"SantaCatarina",45,5307586.37033234,9,2011,"SantaCatarina",2.277,24.16,0
129,"2011-10",232.682,21.42,36,5307586.37033234,"SantaCatarina",36,5307586.37033234,10,2011,"SantaCatarina",232.682,21.42,0
130,"2011-11",248.709,20.81,13,5307586.37033234,"SantaCatarina",13,5307586.37033234,11,2011,"SantaCatarina",248.709,20.81,0
131,"2011-12",332.018,21.35,6,5307586.37033234,"SantaCatarina",6,5307586.37033234,12,2011,"SantaCatarina",332.018,21.35,0
132,"2012-01",222.243,21.38,122,5355203.22499264,"SantaCatarina",122,5355203.22499264,1,2012,"SantaCatarina",222.243,21.38,0
133,"2012-02",129.432,21.74,180,5355203.22499264,"SantaCatarina",180,5355203.22499264,2,2012,"SantaCatarina",129.432,21.74,0
134,"2012-03",166.823,22.35,351,5355203.22499264,"SantaCatarina",351,5355203.22499264,3,2012,"SantaCatarina",166.823,22.35,0
135,"2012-04",45.81,22.66,319,5355203.22499264,"SantaCatarina",319,5355203.22499264,4,2012,"SantaCatarina",45.81,22.66,0
136,"2012-05",32.903,20.27,339,5355203.22499264,"SantaCatarina",339,5355203.22499264,5,2012,"SantaCatarina",32.903,20.27,0
137,"2012-06",4.161,21.01,160,5355203.22499264,"SantaCatarina",160,5355203.22499264,6,2012,"SantaCatarina",4.161,21.01,0
138,"2012-07",0.09,20.52,67,5355203.22499264,"SantaCatarina",67,5355203.22499264,7,2012,"SantaCatarina",0.09,20.52,0
139,"2012-08",0.631,20.3,38,5355203.22499264,"SantaCatarina",38,5355203.22499264,8,2012,"SantaCatarina",0.631,20.3,0
140,"2012-09",10.662,24.28,31,5355203.22499264,"SantaCatarina",31,5355203.22499264,9,2012,"SantaCatarina",10.662,24.28,0
141,"2012-10",43.275,24.87,25,5355203.22499264,"SantaCatarina",25,5355203.22499264,10,2012,"SantaCatarina",43.275,24.87,0
142,"2012-11",349.861,21.75,21,5355203.22499264,"SantaCatarina",21,5355203.22499264,11,2012,"SantaCatarina",349.861,21.75,0
143,"2012-12",109.936,23.64,19,5355203.22499264,"SantaCatarina",19,5355203.22499264,12,2012,"SantaCatarina",109.936,23.64,0
144,"2013-01",358.906,21.74,225,5402202.02792766,"SantaCatarina",225,5402202.02792766,1,2013,"SantaCatarina",358.906,21.74,0
145,"2013-02",107.764,23.08,949,5402202.02792766,"SantaCatarina",949,5402202.02792766,2,2013,"SantaCatarina",107.764,23.08,0
146,"2013-03",205.065,22.66,4576,5402202.02792766,"SantaCatarina",4576,5402202.02792766,3,2013,"SantaCatarina",205.065,22.66,0
147,"2013-04",110.572,21.16,4764,5402202.02792766,"SantaCatarina",4764,5402202.02792766,4,2013,"SantaCatarina",110.572,21.16,0
148,"2013-05",15.031,21.21,784,5402202.02792766,"SantaCatarina",784,5402202.02792766,5,2013,"SantaCatarina",15.031,21.21,0
149,"2013-06",28.651,20.37,300,5402202.02792766,"SantaCatarina",300,5402202.02792766,6,2013,"SantaCatarina",28.651,20.37,0
150,"2013-07",0.545,20.61,95,5402202.02792766,"SantaCatarina",95,5402202.02792766,7,2013,"SantaCatarina",0.545,20.61,0
151,"2013-08",0.304,21.73,39,5402202.02792766,"SantaCatarina",39,5402202.02792766,8,2013,"SantaCatarina",0.304,21.73,0
152,"2013-09",15.275,23.59,49,5402202.02792766,"SantaCatarina",49,5402202.02792766,9,2013,"SantaCatarina",15.275,23.59,0
153,"2013-10",121.775,22.79,26,5402202.02792766,"SantaCatarina",26,5402202.02792766,10,2013,"SantaCatarina",121.775,22.79,0
154,"2013-11",212.326,22.45,20,5402202.02792766,"SantaCatarina",20,5402202.02792766,11,2013,"SantaCatarina",212.326,22.45,0
155,"2013-12",327.849,21.9,32,5402202.02792766,"SantaCatarina",32,5402202.02792766,12,2013,"SantaCatarina",327.849,21.9,0
156,"2014-01",150.713,22.62,125,5448636.5227657,"SantaCatarina",125,5448636.5227657,1,2014,"SantaCatarina",150.713,22.62,0
157,"2014-02",127.623,22.3,206,5448636.5227657,"SantaCatarina",206,5448636.5227657,2,2014,"SantaCatarina",127.623,22.3,0
158,"2014-03",263.178,21.52,287,5448636.5227657,"SantaCatarina",287,5448636.5227657,3,2014,"SantaCatarina",263.178,21.52,0
159,"2014-04",95.54,21.85,862,5448636.5227657,"SantaCatarina",862,5448636.5227657,4,2014,"SantaCatarina",95.54,21.85,0
160,"2014-05",5.711,21.08,767,5448636.5227657,"SantaCatarina",767,5448636.5227657,5,2014,"SantaCatarina",5.711,21.08,0
161,"2014-06",4.847,20.35,477,5448636.5227657,"SantaCatarina",477,5448636.5227657,6,2014,"SantaCatarina",4.847,20.35,0
162,"2014-07",2.2,20.23,101,5448636.5227657,"SantaCatarina",101,5448636.5227657,7,2014,"SantaCatarina",2.2,20.23,0
163,"2014-08",0.174,21.8,28,5448636.5227657,"SantaCatarina",28,5448636.5227657,8,2014,"SantaCatarina",0.174,21.8,0
164,"2014-09",13.239,24.67,27,5448636.5227657,"SantaCatarina",27,5448636.5227657,9,2014,"SantaCatarina",13.239,24.67,0
165,"2014-10",79.947,24.88,39,5448636.5227657,"SantaCatarina",39,5448636.5227657,10,2014,"SantaCatarina",79.947,24.88,0
166,"2014-11",218.111,22.43,31,5448636.5227657,"SantaCatarina",31,5448636.5227657,11,2014,"SantaCatarina",218.111,22.43,0
167,"2014-12",270.903,21.6,50,5448636.5227657,"SantaCatarina",50,5448636.5227657,12,2014,"SantaCatarina",270.903,21.6,0
168,"2015-01",57.487,24.11,399,5494533.58132088,"SantaCatarina",399,5494533.58132088,1,2015,"SantaCatarina",57.487,24.11,0
169,"2015-02",180.73,22.33,2377,5494533.58132088,"SantaCatarina",2377,5494533.58132088,2,2015,"SantaCatarina",180.73,22.33,0
170,"2015-03",228.782,21.79,6958,5494533.58132088,"SantaCatarina",6958,5494533.58132088,3,2015,"SantaCatarina",228.782,21.79,0
171,"2015-04",165.536,21.72,5688,5494533.58132088,"SantaCatarina",5688,5494533.58132088,4,2015,"SantaCatarina",165.536,21.72,0
172,"2015-05",38.868,20.21,1899,5494533.58132088,"SantaCatarina",1899,5494533.58132088,5,2015,"SantaCatarina",38.868,20.21,0
173,"2015-06",1.975,20.09,520,5494533.58132088,"SantaCatarina",520,5494533.58132088,6,2015,"SantaCatarina",1.975,20.09,0
174,"2015-07",1.178,20.73,184,5494533.58132088,"SantaCatarina",184,5494533.58132088,7,2015,"SantaCatarina",1.178,20.73,0
175,"2015-08",0.102,21.98,96,5494533.58132088,"SantaCatarina",96,5494533.58132088,8,2015,"SantaCatarina",0.102,21.98,0
176,"2015-09",24.728,25.45,93,5494533.58132088,"SantaCatarina",93,5494533.58132088,9,2015,"SantaCatarina",24.728,25.45,0
177,"2015-10",73.388,26.49,105,5494533.58132088,"SantaCatarina",105,5494533.58132088,10,2015,"SantaCatarina",73.388,26.49,0
178,"2015-11",195.375,24.31,277,5494533.58132088,"SantaCatarina",277,5494533.58132088,11,2015,"SantaCatarina",195.375,24.31,0
179,"2015-12",103.74,24.26,754,5494533.58132088,"SantaCatarina",754,5494533.58132088,12,2015,"SantaCatarina",103.74,24.26,0
